order_id,customer_id,order_date,category,product_name,unit_price,quantity,country,payment_method,channel,order_status
ORD101520,CUST1422,03-10-2024,Electronics,Wireless Earbuds,450547.99999999994,4.0,India,Debit Card,Marketplace,Cancelled
ORD100178,CUST1630,10/04/2024,Home & Kitchen,Storage Containers,2800.84,,USA,Debit Card,Marketplace,Delivered
ORD105067,CUST958,2024-04-18,Electronics,Smartwatch,3038.73,1.0,Germany,Debit Card,Mobile App,Cancelled
ORD105339,CUST84,09-12-2024,Toys,RC Car,495.32,1.0,India,Credit Card,Website,Delivered
ORD104023,CUST1108,2024-04-20,Fashion,Denim Jacket,1257.67,3.0,USA,Debit Card,Website,Returned
ORD102632,CUST1495,2024-02-17,Toys,RC Car,836.44,1.0,India,credit card,Marketplace,Delivered
ORD102002,CUST137,15/03/2024,Sports,Cycling Gloves,1759.54,2.0,France,Credit Card,Mobile App,Delivered
ORD102644,CUST1179,2024-06-21,Home & Kitchen,Non-stick Pan Set,,1.0,Germany,UPI,website,Delivered
ORD102808,CUST151,2024-02-16,Electronics,Phone Case,968.86,1.0,USA,Credit Card,Website,Delivered
ORD103445,CUST359,01-27-2024,Sports,Water Bottle,829.41,1.0,India,Debit Card,Mobile App,Delivered
ORD102117,CUST908,2024-02-05,Home & Kitchen,Air Fryer,1406.71,2.0,India,COD,Marketplace,delivered
ORD100806,CUST536,2024-03-16,Beauty,Makeup Brush Kit,1068.58,2.0,UK,credit card,Website,Delivered
ORD105016,CUST1055,08-05-2024,Sports,Dumbbell Set,1718.85,1.0,India,UPI,Marketplace,Cancelled
ORD101047,CUST1402,2024-01-13,Beauty,Sunscreen SPF50,835.58,2.0,India,UPI,Website,Delivered
ORD100427,CUST1137,2024-04-24,Sports,Cycling Gloves,922.5,2.0,USA,UPI,Mobile App,Delivered
ORD100269,CUST141,01-08-2024,Toys,Building Blocks Set,637.12,1.0,UAE,Credit Card,Mobile App,Delivered
ORD100937,CUST1027,11/03/2024,Electronics,Smartwatch,4910.76,1.0,India,UPI,Mobile App,Delivered
ORD104003,CUST1284,2024-04-03,Beauty,Face Serum,619.08,3.0,France,Debit Card,Mobile App,Returned
ORD104231,CUST498,08-10-2024,Beauty,Makeup Brush Kit,1175.33,1.0,Germany,COD,Website,Delivered
ORD101484,CUST101,2024-07-22,Electronics,Power Bank,2337.74,2.0,India,UPI,Website,Delivered
ORD100823,CUST582,2024-01-08,Fashion,Sunglasses,2784.19,2.0,India,Credit Card,Website,Delivered
ORD100550,CUST409,2024-05-02,Sports,Cycling Gloves,1761.06,1.0,UAE,COD,Website,Delivered
ORD100934,CUST1136,2024-01-25,Beauty,Makeup Brush Kit,1451.59,3.0,India,Credit Card,Mobile App,Delivered
ORD102455,CUST1121,03/05/2024,Books,Kids Picture Book,538.85,1.0,UAE,Credit Card,Mobile App,Delivered 
ORD103434,CUST309,2024-06-14,Sports,Water Bottle,1909.06,1.0,INDIA,UPI,Website,Delivered
ORD105433,CUST1102,2024-06-03,Beauty,Face Serum,1334.36,3.0,USA,Debit Card,Website,Delivered
ORD105620,CUST272,2024-04-24,Home & Kitchen,Air Fryer,818.29,1.0,India,Credit Card,Mobile App,Delivered
ORD101008,CUST1022,2024-05-22,Sports,Yoga Mat,2082.32,1.0,India,COD,Mobile App,Delivered
ORD102623,CUST1091,2024-03-16,Beauty,Lip Balm Set,1264.18,3.0,USA,Net Banking,Website,Delivered
ORD100867,CUST1275,2024-04-23,Home & Kitchen,Non-stick Pan Set,1839.19,1.0,India,Debit Card,Mobile App,delivered
ORD101504,CUST1717,04-26-2024,Fashion,Running Shoes,2153.61,1.0,USA,Credit Card,website,Delivered
ORD102714,CUST1304,08/09/2024,Home & Kitchen,LED Desk Lamp,2519.57,3.0,India,PayPal,MOBILE APP,Delivered
ORD104052,CUST1783,02-08-2024,Books,Kids Picture Book,217.41,2.0,India,Net Banking,Marketplace,Cancelled
ORD100811,CUST198,2024-03-12,Electronics,Phone Case,,1.0,India,UPI,Mobile App,Delivered
ORD105819,CUST1625,05-27-2024,Books,Self-Help Guide,701.59,2.0,India,Credit Card,Website,Delivered 
ORD101232,CUST219,04-02-2024,Electronics,Wireless Earbuds,4946.6,1.0,UK,Credit Card,website,Delivered
ORD101155,CUST310,2024-08-14,Toys,RC Car,365.11,2.0,USA,credit card,Website,Delivered
ORD102976,CUST180,2024-07-03,Books,Self-Help Guide,449.29,1.0,United States,Credit Card,Website,Delivered
ORD100138,CUST305,2024-06-09,Fashion,Denim Jacket,2850.7,1.0,India,credit card,Website,Returned
ORD102582,CUST1171,2024-06-07,Toys,Puzzle 1000pc,1178.33,1.0,india,Net Banking,Mobile App,Delivered
ORD102994,CUST955,23/08/2024,Electronics,Bluetooth Speaker,4960.0,1.0,India,Net Banking,Website,Delivered
ORD102420,CUST17,2024-06-14,Electronics,Smartwatch,690.46,2.0,india,UPI,Mobile App,delivered
ORD103008,CUST779,2024-06-29,Fashion,Cotton T-Shirt,1706.06,1.0,USA,Debit Card,Mobile App,Cancelled
ORD104324,CUST880,2024-02-16,Electronics,Wireless Earbuds,716.75,2.0,INDIA,Credit Card,Mobile App,Delivered
ORD100644,CUST594,01-07-2024,Books,Self-Help Guide,749.31,1.0,India,Credit Card,Mobile App,Delivered
ORD101058,,18/02/2024,Sports,Water Bottle,1186.18,1.0,UAE,COD,Marketplace,Delivered
ORD103658,CUST923,2024-04-06,Books,Kids Picture Book,783.03,3.0,india,Debit Card,MOBILE APP,Delivered
ORD101626,CUST369,2024-06-23,Sports,Resistance Bands,1190.5,1.0,USA,Net Banking,Marketplace,Delivered
ORD101356,CUST1499,07-01-2024,Sports,Resistance Bands,1650.44,1.0,India,COD,Marketplace,Delivered
ORD103898,CUST781,01-29-2024,Sports,Yoga Mat,1268.6,2.0,India,COD,Website,Delivered
ORD102040,CUST566,2024-02-06,Fashion,Cotton T-Shirt,2645.69,1.0,UK,Credit Card,Mobile App,Delivered
ORD102951,CUST873,09-03-2024,Home & Kitchen,Air Fryer,1591.92,1.0,India,credit card,Website,Delivered
ORD101030,CUST1757,2024-01-31,Books,Kids Picture Book,699.46,1.0,India,credit card,Marketplace,Delivered
ORD105610,CUST203,2024-03-03,Toys,Building Blocks Set,1826.7,3.0,Germany,Debit Card,Marketplace,Delivered
ORD103199,,2024-01-31,Electronics,Power Bank,2615.9,1.0,USA,COD,Website,Delivered
ORD100493,CUST714,2024-02-07,Toys,RC Car,1004.27,5.0,India,Credit Card,Marketplace,Delivered
ORD103183,CUST1123,22/01/2024,Electronics,Smartwatch,4567.04,1.0,United Kingdom,Net Banking,Website,Returned
ORD102397,CUST94,08/03/2024,Beauty,Makeup Brush Kit,1349.44,1.0,INDIA,credit card,Mobile App,delivered
ORD104581,CUST884,06-28-2024,Toys,Board Game,273.44,2.0,UK,Debit Card,Marketplace,Delivered
ORD102798,CUST1039,03-27-2024,Beauty,Hair Dryer,598.63,1.0,India,credit card,Mobile App,Delivered
ORD105135,CUST1522,2024-03-09,Home & Kitchen,Air Fryer,1174.75,1.0,Germany,credit card,Website,Delivered
ORD105476,CUST382,08-23-2024,Home & Kitchen,Blender,1038.6,1.0,Germany,PayPal,MOBILE APP,Delivered
ORD103034,CUST1398,2024-05-04,Toys,Puzzle 1000pc,1047.32,1.0,India,Debit Card,Website,Delivered
ORD105255,CUST1385,2024-05-09,Home & Kitchen,LED Desk Lamp,3161.35,2.0,India,Credit Card,MOBILE APP,Delivered
ORD103596,CUST32,2024-01-04,Books,Fiction Bestseller,165.46,1.0,India,Credit Card,Mobile App,Delivered
ORD102924,CUST849,07-20-2024,Electronics,Wireless Earbuds,3297.36,4.0,USA,Debit Card,Marketplace,Delivered 
ORD103339,CUST980,02-26-2024,Electronics,Phone Case,3200.54,1.0,USA,Credit Card,Mobile App,Delivered
ORD104065,CUST840,2024-07-27,Home & Kitchen,Air Fryer,1936.03,1.0,USA,Debit Card,Mobile App,Delivered
ORD101528,CUST1587,08-07-2024,Beauty,Lip Balm Set,1336.01,2.0,india,Credit Card,Website,Delivered
ORD100800,CUST372,09-20-2024,Books,Cookbook,757.6,1.0,Germany,credit card,Website,Delivered
ORD103706,CUST1550,2024-07-05,Electronics,Phone Case,1103.32,1.0,USA,UPI,website,Delivered
ORD102079,CUST875,06-15-2024,Fashion,Leather Wallet,2548.12,1.0,UAE,Net Banking,Website,Delivered 
ORD104206,CUST853,2024-03-06,Home & Kitchen,Air Fryer,2500.08,2.0,UK,Credit Card,Website,Delivered
ORD101362,CUST246,2024-01-26,Electronics,Bluetooth Speaker,2728.16,2.0,France,COD,Mobile App,Delivered
ORD103453,CUST21,2024-08-22,Toys,Board Game,1017.86,2.0,India,PayPal,Mobile App,Delivered
ORD105140,CUST923,2024-08-12,Electronics,Smartwatch,4126.03,2.0,Germany,Credit Card,Marketplace,Delivered
ORD101183,CUST394,07-24-2024,Home & Kitchen,LED Desk Lamp,1968.93,1.0,UK,Credit Card,Mobile App,Cancelled
ORD104275,CUST1107,01/09/2024,Sports,Water Bottle,1946.32,1.0,India,UPI,Website,Delivered
ORD100455,,2024-07-06,Fashion,Sunglasses,1738.12,1.0,India,PayPal,Website,Delivered
ORD100259,CUST1269,2024-08-04,Electronics,Phone Case,1032.9,2.0,USA,PayPal,Website,Delivered
ORD103331,CUST593,04-21-2024,Sports,Yoga Mat,1168.38,1.0,India,PayPal,Mobile App,Returned
ORD105541,CUST938,2024-01-28,Home & Kitchen,Blender,1132.5,1.0,UK,credit card,Marketplace,Delivered
ORD104373,CUST937,27/05/2024,Fashion,Denim Jacket,2940.05,3.0,India,Net Banking,Website,Delivered
ORD102591,CUST1462,2024-07-08,Beauty,Sunscreen SPF50,900.74,3.0,India,Debit Card,Website,Delivered
ORD100633,CUST443,2024-05-08,Toys,Board Game,919.09,1.0,India,Debit Card,Mobile App,Delivered
ORD101369,CUST851,2024-04-12,Toys,Puzzle 1000pc,585.25,,india,Debit Card,Marketplace,Delivered
ORD101205,CUST147,2024-06-18,Electronics,Phone Case,3136.03,1.0,UAE,PayPal,Website,Delivered
ORD105466,CUST1572,2024-03-19,Books,Cookbook,144.09,1.0,UAE,Credit Card,Marketplace,Delivered
ORD100763,CUST247,08-29-2024,Toys,Building Blocks Set,741.89,2.0,India,credit card,MOBILE APP,Delivered
ORD103096,CUST967,06-08-2024,Home & Kitchen,Air Fryer,1812.24,1.0,USA,UPI,Marketplace,Delivered
ORD104219,CUST431,2024-03-25,Fashion,Sunglasses,1582.24,2.0,Germany,Debit Card,Website,Delivered
ORD101596,CUST524,10/09/2024,Electronics,Phone Case,3794.32,1.0,UK,Debit Card,Marketplace,Delivered
ORD103773,CUST1724,2024-05-04,Home & Kitchen,Non-stick Pan Set,2800.12,1.0,India,Debit Card,Marketplace,Delivered
ORD105492,CUST369,02-11-2024,Electronics,Power Bank,3245.11,,USA,PayPal,Mobile App,Delivered
ORD103314,CUST155,2024-02-15,Home & Kitchen,LED Desk Lamp,3130.44,1.0,India,UPI,Marketplace,Returned
ORD103622,CUST1797,2024-04-07,Fashion,Denim Jacket,232.73,1.0,France,UPI,Mobile App,Delivered
ORD105014,CUST728,09-02-2024,Electronics,Phone Case,4500.77,1.0,India,UPI,Website,Delivered
ORD105432,CUST248,2024-03-21,Home & Kitchen,LED Desk Lamp,2743.36,,India,Debit Card,Marketplace,Cancelled
ORD105119,CUST769,2024-08-01,Toys,Puzzle 1000pc,1211.83,2.0,UAE,UPI,Marketplace,Delivered
ORD102106,CUST28,29/07/2024,Home & Kitchen,Blender,3270.43,1.0,India,COD,Mobile App,Delivered
ORD100489,CUST795,2024-03-19,Fashion,Denim Jacket,482.26,1.0,India,Credit Card,Website,Cancelled
ORD102838,CUST1302,2024-03-24,Sports,Dumbbell Set,1576.84,1.0,Germany,Credit Card,Mobile App,Delivered
ORD101889,,2024-07-07,Books,Cookbook,282.42,1.0,India,Credit Card,Marketplace,Returned
ORD103188,CUST1170,06/06/2024,Fashion,Cotton T-Shirt,2501.64,1.0,India,Debit Card,Marketplace,Delivered
ORD103945,CUST1242,07-20-2024,Fashion,Running Shoes,2369.14,1.0,India,Debit Card,Mobile App,Cancelled
ORD103442,CUST1255,2024-07-07,Home & Kitchen,Non-stick Pan Set,2580.14,1.0,France,UPI,website,Returned
ORD100786,CUST798,26/03/2024,Fashion,Leather Wallet,868.16,4.0,United Kingdom,Debit Card,Website,Cancelled
ORD102870,CUST324,2024-06-06,Toys,RC Car,470.87,3.0,India,Debit Card,Mobile App,Delivered
ORD100296,CUST597,2024-01-15,Electronics,Power Bank,4974.62,1.0,United Kingdom,COD,website,Delivered
ORD104313,CUST130,2024-08-24,Home & Kitchen,Non-stick Pan Set,1784.29,1.0,Germany,Net Banking,Website,Delivered
ORD105078,CUST222,2024-03-17,Beauty,Makeup Brush Kit,1261.52,2.0,India,COD,Mobile App,Delivered
ORD103376,CUST1331,2024-02-25,Beauty,Hair Dryer,1157.28,1.0,UK,Credit Card,Website,Delivered
ORD100661,CUST196,2024-09-05,Books,Cookbook,268.9,1.0,UAE,Credit Card,Marketplace,Delivered
ORD100083,CUST1477,2024-06-11,Books,Fiction Bestseller,323.52,2.0,India,UPI,Mobile App,Returned
ORD102414,CUST1007,2024-04-30,Fashion,Cotton T-Shirt,717.9,1.0,USA,credit card,Mobile App,Delivered
ORD105624,CUST373,2024-09-02,Books,Self-Help Guide,317.44,4.0,India,UPI,Marketplace,Delivered
ORD104467,CUST726,2024-02-05,Sports,Yoga Mat,347.74,1.0,India,UPI,Mobile App,Delivered
ORD100813,CUST1386,02/03/2024,Toys,Building Blocks Set,1634.26,3.0,France,COD,Website,Delivered
ORD105762,CUST1,2024-03-27,Books,Self-Help Guide,729.29,1.0,UK,UPI,Website,Delivered
ORD100143,CUST848,2024-08-07,Toys,Puzzle 1000pc,1819.08,1.0,India,Credit Card,Marketplace,Delivered
ORD105455,CUST1563,02-09-2024,Electronics,Power Bank,3275.39,1.0,UAE,Debit Card,Marketplace,Delivered
ORD100762,CUST761,02-05-2024,Fashion,Cotton T-Shirt,2498.0,1.0,France,UPI,Website,Cancelled
ORD102807,CUST937,2024-03-16,Home & Kitchen,Storage Containers,568.22,1.0,India,Debit Card,Mobile App,Cancelled
ORD100764,CUST854,2024-05-30,Home & Kitchen,LED Desk Lamp,1316.41,2.0,India,Debit Card,Marketplace,Delivered
ORD102984,CUST1464,03/02/2024,Electronics,Smartwatch,1457.67,1.0,INDIA,UPI,Marketplace,Cancelled
ORD102792,CUST1170,2024-01-16,Electronics,Power Bank,3211.65,1.0,UAE,COD,Marketplace,Delivered
ORD103766,CUST1008,01/05/2024,Electronics,Phone Case,2686.83,1.0,INDIA,UPI,Mobile App,Delivered
ORD104591,CUST140,2024-09-29,Sports,Resistance Bands,1008.22,1.0,United Kingdom,Credit Card,Marketplace,Delivered
ORD105398,CUST323,2024-03-12,Beauty,Face Serum,1086.92,1.0,UAE,Debit Card,Mobile App,Delivered
ORD105059,CUST1394,04/05/2024,Toys,RC Car,1504.69,1.0,India,UPI,Mobile App,Delivered
ORD101776,CUST1419,2024-04-12,Electronics,Phone Case,2593.38,2.0,USA,UPI,Mobile App,Delivered
ORD102983,CUST312,2024-09-12,Toys,Puzzle 1000pc,687.05,1.0,India,PayPal,MOBILE APP,Delivered
ORD105307,CUST1375,2024-06-11,Electronics,USB-C Cable,3748.66,1.0,Germany,UPI,Website,Returned
ORD101474,CUST1321,2024-04-14,Electronics,Power Bank,1287.52,1.0,United States,PayPal,Marketplace,Delivered
ORD101836,CUST1467,01/06/2024,Sports,Resistance Bands,1861.98,2.0,United States,credit card,Mobile App,Delivered
ORD100279,CUST1554,2024-04-13,Beauty,Makeup Brush Kit,516.14,2.0,India,Debit Card,Website,Delivered
ORD105087,CUST1659,2024-04-19,Home & Kitchen,Storage Containers,3009.2,2.0,USA,Credit Card,Website,Delivered
ORD104378,CUST1418,2024-04-25,Beauty,Sunscreen SPF50,1448.57,4.0,Germany,Debit Card,Website,Delivered
ORD105193,CUST431,2024-03-07,Books,Self-Help Guide,760.7,1.0,France,Credit Card,MOBILE APP,Delivered
ORD100911,CUST871,06-08-2024,Fashion,Running Shoes,,1.0,USA,Credit Card,Marketplace,Delivered
ORD102268,CUST1402,2024-04-08,Electronics,USB-C Cable,1124.48,1.0,France,Credit Card,Mobile App,Delivered
ORD103479,CUST166,04-24-2024,Home & Kitchen,Storage Containers,1304.84,3.0,USA,UPI,Website,Returned
ORD103042,CUST577,2024-05-09,Beauty,Hair Dryer,623.05,1.0,United States,UPI,Website,Delivered
ORD104268,CUST648,08/03/2024,Sports,Cycling Gloves,2068.21,2.0,USA,Credit Card,MOBILE APP,Returned
ORD101984,,2024-06-01,Electronics,USB-C Cable,2491.45,3.0,United States,UPI,Website,Delivered
ORD101920,CUST106,2024-07-29,Electronics,USB-C Cable,3544.49,1.0,UK,PayPal,Mobile App,Delivered
ORD101122,CUST695,2024-06-03,Electronics,Wireless Earbuds,3377.66,5.0,india,UPI,Website,Delivered
ORD102912,CUST1669,08-02-2024,Electronics,USB-C Cable,878.62,2.0,India,Credit Card,Mobile App,Returned
ORD104037,CUST1076,2024-03-19,Sports,Resistance Bands,690.72,2.0,UK,PayPal,Website,Delivered
ORD103828,CUST392,08-31-2024,Home & Kitchen,Air Fryer,2631.25,1.0,UK,Debit Card,Website,Delivered
ORD103671,CUST1246,2024-01-01,Sports,Yoga Mat,1594.05,2.0,India,UPI,Marketplace,Delivered
ORD105111,CUST32,06-09-2024,Toys,RC Car,274.73,2.0,USA,UPI,Mobile App,Delivered
ORD101002,CUST854,07-06-2024,Toys,Building Blocks Set,401.82,1.0,USA,UPI,Website,Returned
ORD102232,CUST101,2024-07-30,Electronics,Wireless Earbuds,1828.16,1.0,USA,UPI,Website,Delivered
ORD105145,CUST916,10/07/2024,Beauty,Hair Dryer,335.04,1.0,UK,Credit Card,Marketplace,Returned
ORD101497,CUST1505,06-03-2024,Electronics,USB-C Cable,2568.69,1.0,india,Net Banking,Website,Delivered
ORD104360,CUST182,09-01-2024,Beauty,Face Serum,181.43,2.0,India,PayPal,Mobile App,Cancelled
ORD104189,CUST832,02/07/2024,Sports,Cycling Gloves,1693.84,1.0,France,UPI,Mobile App,Delivered
ORD100282,CUST611,07-12-2024,Toys,Puzzle 1000pc,1670.83,1.0,UK,UPI,Website,Delivered
ORD104371,CUST1724,2024-03-06,Electronics,Smartwatch,1398.58,1.0,UAE,COD,Marketplace,Delivered
ORD105565,CUST1761,2024-05-05,Fashion,Denim Jacket,1754.23,2.0,USA,COD,Website,Delivered
ORD104216,CUST1067,2024-02-05,Fashion,Cotton T-Shirt,577.41,1.0,India,UPI,Website,Delivered
ORD102084,CUST1315,04-27-2024,Electronics,Bluetooth Speaker,4209.96,4.0,USA,Credit Card,Marketplace,Cancelled
ORD101660,CUST1067,07-18-2024,Toys,Building Blocks Set,331.09,1.0,India,Credit Card,Website,Returned
ORD102836,CUST845,04/06/2024,Electronics,Wireless Earbuds,2437.41,2.0,USA,Debit Card,Website,Cancelled
ORD100695,CUST851,2024-08-21,Books,Fiction Bestseller,446.74,1.0,USA,COD,Mobile App,delivered
ORD104526,CUST1688,09-29-2024,Sports,Dumbbell Set,1212.06,2.0,USA,UPI,website,Delivered
ORD100775,CUST209,02-01-2024,Fashion,Cotton T-Shirt,2707.88,1.0,India,UPI,Mobile App,Delivered
ORD101847,CUST1580,24/01/2024,Beauty,Lip Balm Set,329.89,1.0,India,COD,Website,Delivered 
ORD105335,CUST1231,07-22-2024,Toys,RC Car,1957.75,1.0,India,Debit Card,Marketplace,Delivered
ORD100159,CUST105,2024-04-27,Beauty,Lip Balm Set,950.44,1.0,India,Credit Card,Website,Delivered
ORD102509,CUST695,04-26-2024,Toys,Board Game,515.65,1.0,India,Credit Card,Marketplace,Delivered
ORD104281,CUST496,2024-03-09,Toys,Building Blocks Set,259.33,5.0,India,UPI,Mobile App,Returned
ORD102133,CUST1280,2024-01-20,Fashion,Sunglasses,1403.24,1.0,UK,Debit Card,Marketplace,Delivered
ORD100858,CUST110,2024-03-11,Toys,Building Blocks Set,679.2,2.0,France,credit card,Mobile App,Returned
ORD101430,CUST1341,09/02/2024,Home & Kitchen,Non-stick Pan Set,2256.18,1.0,India,UPI,Marketplace,Delivered
ORD105724,CUST1325,06-19-2024,Toys,RC Car,1358.37,1.0,India,Credit Card,Mobile App,Delivered
ORD105852,CUST1482,09-18-2024,Home & Kitchen,Air Fryer,2678.38,1.0,UK,Credit Card,Mobile App,Returned
ORD100960,CUST1680,2024-02-09,Home & Kitchen,LED Desk Lamp,546.34,1.0,France,Debit Card,Mobile App,Delivered
ORD104707,CUST677,24/08/2024,Home & Kitchen,LED Desk Lamp,889.15,1.0,India,COD,Marketplace,Delivered
ORD105741,CUST460,2024-04-22,Electronics,Bluetooth Speaker,3729.19,1.0,India,COD,Website,Delivered
ORD103707,CUST1054,17/02/2024,Beauty,Face Serum,188.39,1.0,India,Net Banking,website,Delivered
ORD101648,CUST209,06-08-2024,Electronics,Smartwatch,4732.74,2.0,India,Debit Card,Website,Delivered
ORD104229,CUST1446,2024-02-20,Beauty,Face Serum,797.07,5.0,India,Debit Card,MOBILE APP,Delivered
ORD100878,CUST814,2024-06-25,Electronics,USB-C Cable,3053.93,3.0,USA,PayPal,Marketplace,Delivered
ORD102569,CUST1026,05-25-2024,Fashion,Sunglasses,1336.25,1.0,India,PayPal,Website,Delivered
ORD104078,CUST424,2024-02-06,Home & Kitchen,Storage Containers,1265.64,1.0,India,Debit Card,Mobile App,Delivered
ORD104808,CUST1177,2024-05-03,Sports,Cycling Gloves,1077.68,1.0,nan,UPI,Mobile App,Delivered
ORD100375,CUST681,07/07/2024,Home & Kitchen,LED Desk Lamp,2377.58,2.0,India,Credit Card,Website,Delivered
ORD100983,CUST484,2024-09-01,Home & Kitchen,Blender,3186.1,1.0,india,COD,Mobile App,Cancelled
ORD100263,CUST173,2024-01-06,Beauty,Sunscreen SPF50,469.15,2.0,India,COD,Mobile App,Delivered
ORD101977,CUST1276,04-06-2024,Electronics,Power Bank,2828.3,2.0,USA,Debit Card,Mobile App,Returned
ORD104264,CUST1193,2024-01-08,Electronics,Wireless Earbuds,1114.93,1.0,USA,Credit Card,Marketplace,Cancelled
ORD100487,CUST991,04-08-2024,Fashion,Running Shoes,1262.79,1.0,India,Net Banking,Marketplace,Returned
ORD103737,CUST229,2024-06-19,Toys,Board Game,1986.09,1.0,UK,PayPal,Mobile App,Delivered
ORD104720,CUST957,2024-08-18,Home & Kitchen,Blender,2371.15,1.0,India,credit card,Website,Delivered
ORD102281,CUST344,29/05/2024,Electronics,Power Bank,3973.53,2.0,USA,Debit Card,Marketplace,Delivered
ORD103651,CUST64,2024-05-30,Sports,Dumbbell Set,1508.62,2.0,UAE,Credit Card,Website,Delivered
ORD101562,CUST173,2024-05-13,Home & Kitchen,Non-stick Pan Set,957.69,,UK,Credit Card,Website,Delivered
ORD103735,CUST1647,2024-02-01,Electronics,Wireless Earbuds,3478.63,1.0,nan,Credit Card,Marketplace,Delivered
ORD101165,CUST1156,01-07-2024,Fashion,Denim Jacket,2301.21,1.0,UK,credit card,Website,Returned
ORD104221,CUST991,2024-06-10,Beauty,Sunscreen SPF50,44251.0,5.0,USA,,Website,Delivered
ORD101985,CUST1435,2024-04-30,Electronics,Phone Case,1049.92,,India,UPI,Website,Returned
ORD103802,CUST1244,2024-06-19,Beauty,Lip Balm Set,520.51,1.0,USA,Debit Card,MOBILE APP,Delivered
ORD103261,CUST89,04-21-2024,Fashion,Denim Jacket,2706.62,1.0,UK,Net Banking,Mobile App,Delivered
ORD105858,CUST693,02-09-2024,Sports,Resistance Bands,1193.35,5.0,India,Net Banking,Marketplace,Delivered
ORD105673,,08-02-2024,Electronics,Power Bank,3377.7,1.0,India,UPI,Mobile App,Returned
ORD101922,CUST624,2024-08-15,Beauty,Face Serum,1474.97,1.0,India,Debit Card,Mobile App,Delivered
ORD101929,CUST285,2024-02-11,Books,Kids Picture Book,316.09,1.0,UK,Debit Card,Website,Delivered
ORD102372,CUST764,2024-08-17,Sports,Water Bottle,1855.37,2.0,India,Credit Card,Mobile App,Delivered
ORD101695,CUST1668,03-29-2024,Beauty,Sunscreen SPF50,1171.03,1.0,USA,UPI,Marketplace,Delivered
ORD103811,CUST442,2024-04-15,Fashion,Cotton T-Shirt,985.53,2.0,India,UPI,Website,Delivered
ORD101242,CUST115,09-21-2024,Electronics,Power Bank,3257.44,2.0,USA,COD,Marketplace,Delivered
ORD100360,CUST80,2024-01-05,Books,Cookbook,134.36,3.0,India,UPI,Website,Delivered
ORD102077,CUST433,05-22-2024,Toys,RC Car,1845.53,1.0,India,PayPal,Mobile App,Delivered
ORD101649,CUST1,2024-08-31,Sports,Resistance Bands,1156.74,1.0,United Kingdom,COD,Website,Delivered
ORD101038,CUST1367,2024-07-01,Beauty,Sunscreen SPF50,1275.9,1.0,UK,Debit Card,Website,Delivered
ORD105497,CUST1070,2024-06-13,Sports,Water Bottle,2472.2,1.0,USA,Credit Card,Marketplace,Delivered
ORD104783,CUST663,20/01/2024,Fashion,Cotton T-Shirt,340.42,1.0,France,credit card,Mobile App,Delivered
ORD104972,CUST302,2024-01-26,Electronics,Bluetooth Speaker,3206.53,1.0,UK,PayPal,Marketplace,Delivered
ORD104111,CUST1064,02/06/2024,Electronics,USB-C Cable,528.6,2.0,india,PayPal,Website,Returned
ORD102123,CUST1083,2024-04-12,Toys,Building Blocks Set,453.89,1.0,India,Debit Card,Mobile App,Delivered
ORD102219,CUST122,2024-05-28,Electronics,USB-C Cable,2814.53,1.0,India,Credit Card,Website,Cancelled
ORD103364,CUST1545,21/06/2024,Fashion,Sunglasses,,1.0,France,UPI,Mobile App,Delivered
ORD101979,CUST1137,2024-01-06,Fashion,Leather Wallet,1055.68,1.0,India,,Marketplace,Delivered
ORD105656,CUST806,2024-09-24,Home & Kitchen,Storage Containers,3428.46,3.0,USA,COD,Mobile App,Returned
ORD101422,CUST878,2024-05-18,Home & Kitchen,Blender,1949.57,1.0,UAE,,Marketplace,Delivered
ORD101107,CUST1470,12/05/2024,Electronics,Power Bank,1407.73,1.0,India,Debit Card,Website,Delivered
ORD105824,CUST858,04-13-2024,Sports,Yoga Mat,1955.67,2.0,india,UPI,Website,Delivered
ORD103433,CUST1141,2024-08-05,Home & Kitchen,Blender,3297.92,1.0,INDIA,Debit Card,Mobile App,Delivered
ORD104120,CUST980,2024-03-14,Fashion,Cotton T-Shirt,812.15,2.0,UK,UPI,Website,delivered
ORD105674,CUST788,2024-01-28,Electronics,USB-C Cable,805.36,1.0,France,UPI,Website,Delivered
ORD102487,CUST264,2024-04-13,Electronics,Bluetooth Speaker,2199.4,2.0,UK,UPI,Website,Delivered
ORD100099,CUST1311,2024-07-10,Beauty,Makeup Brush Kit,1049.41,1.0,India,PayPal,Mobile App,Returned
ORD101796,CUST230,07-14-2024,Beauty,Sunscreen SPF50,298.76,1.0,UAE,Credit Card,Marketplace,Delivered
ORD102278,CUST26,2024-04-25,Fashion,Sunglasses,2380.82,1.0,India,Net Banking,Marketplace,Delivered
ORD104604,CUST556,09-11-2024,Home & Kitchen,Air Fryer,873.53,1.0,USA,UPI,Mobile App,Delivered
ORD104377,CUST231,06-20-2024,Electronics,Power Bank,2533.1,2.0,India,PayPal,Marketplace,Delivered
ORD101855,CUST907,05/03/2024,Beauty,Hair Dryer,1434.4,1.0,India,Credit Card,Mobile App,Delivered
ORD103055,CUST1550,07-30-2024,Books,Self-Help Guide,711.28,2.0,India,Debit Card,Mobile App,Delivered
ORD100951,CUST1530,2024-02-07,Beauty,Lip Balm Set,1232.19,3.0,India,PayPal,Website,Delivered
