order_id,customer_id,order_date,category,product_name,unit_price,quantity,country,payment_method,channel,order_status,revenue,month,quarter,year
ORD100459,CUST188,2024-02-02,Sports,Dumbbell Set,1989.18,2.0,United States,Cod,Website,Delivered,3978.36,2024-02,1,2024
ORD101629,CUST1635,2024-09-22,Sports,Yoga Mat,2213.53,2.0,India,Paypal,Mobile App,Cancelled,4427.06,2024-09,3,2024
ORD102109,CUST1228,2024-04-04,Electronics,Phone Case,4265.53,2.0,India,Paypal,Mobile App,Cancelled,8531.06,2024-04,2,2024
ORD102309,CUST1427,2024-08-14,Toys,Board Game,1485.77,1.0,India,Debit Card,Mobile App,Delivered,1485.77,2024-08,3,2024
ORD100242,CUST1732,2024-03-17,Fashion,Sunglasses,2690.67,1.0,United States,Upi,Mobile App,Delivered,2690.67,2024-03,1,2024
ORD105358,CUST1092,2024-01-24,Electronics,Smartwatch,2874.07,1.0,United States,Paypal,Marketplace,Returned,2874.07,2024-01,1,2024
ORD103654,CUST4,2024-07-07,Fashion,Sunglasses,806.85,3.0,India,Debit Card,Mobile App,Delivered,2420.55,2024-07,3,2024
ORD101275,CUST231,2024-03-08,Sports,Resistance Bands,2074.75,4.0,France,Debit Card,Mobile App,Delivered,8299.0,2024-03,1,2024
ORD105257,CUST344,2024-02-06,Home & Kitchen,Air Fryer,2844.55,1.0,Uae,Debit Card,Mobile App,Delivered,2844.55,2024-02,1,2024
ORD104405,CUST405,2024-07-28,Home & Kitchen,LED Desk Lamp,1856.61,1.0,Germany,Upi,Marketplace,Delivered,1856.61,2024-07,3,2024
ORD103780,CUST5,2024-02-21,Home & Kitchen,Storage Containers,2551.2,1.0,Germany,Debit Card,Mobile App,Delivered,2551.2,2024-02,1,2024
ORD105918,CUST873,2024-04-15,Fashion,Denim Jacket,512.38,1.0,France,Upi,Mobile App,Delivered,512.38,2024-04,2,2024
ORD101686,CUST389,2024-01-13,Beauty,Lip Balm Set,181.72,2.0,India,Upi,Website,Delivered,363.44,2024-01,1,2024
ORD103554,CUST179,2024-01-03,Electronics,Smartwatch,4886.53,1.0,India,Debit Card,Mobile App,Delivered,4886.53,2024-01,1,2024
ORD100149,CUST142,2024-03-24,Toys,Board Game,474.49,2.0,India,Debit Card,Website,Delivered,948.98,2024-03,1,2024
ORD102171,CUST1768,2024-05-06,Electronics,USB-C Cable,4788.54,1.0,Germany,Debit Card,Website,Delivered,4788.54,2024-05,2,2024
ORD102451,CUST385,2024-01-05,Electronics,Bluetooth Speaker,2963.53,1.0,United States,Debit Card,Mobile App,Delivered,2963.53,2024-01,1,2024
ORD100471,CUST1780,2024-06-25,Electronics,Phone Case,4492.94,1.0,United Kingdom,Paypal,Mobile App,Delivered,4492.94,2024-06,2,2024
ORD104530,CUST1541,2024-03-02,Beauty,Face Serum,308.56,1.0,India,Upi,Website,Delivered,308.56,2024-03,1,2024
ORD104661,CUST1349,2024-03-19,Fashion,Leather Wallet,1017.89,3.0,France,Upi,Website,Delivered,3053.67,2024-03,1,2024
ORD103550,CUST1739,2024-08-28,Home & Kitchen,Non-stick Pan Set,2433.94,1.0,India,Upi,Mobile App,Delivered,2433.94,2024-08,3,2024
ORD100037,CUST457,2024-02-03,Electronics,Smartwatch,1735.29,2.0,India,Credit Card,Mobile App,Delivered,3470.58,2024-02,1,2024
ORD103890,CUST1153,2024-07-24,Sports,Water Bottle,1376.35,1.0,India,Credit Card,Mobile App,Returned,1376.35,2024-07,3,2024
ORD104251,CUST490,2024-08-26,Books,Kids Picture Book,235.62,1.0,India,Upi,Website,Delivered,235.62,2024-08,3,2024
ORD100748,CUST1569,2024-01-05,Toys,Board Game,1978.36,1.0,India,Credit Card,Website,Delivered,1978.36,2024-01,1,2024
ORD100958,CUST425,2024-07-29,Fashion,Cotton T-Shirt,367.24,1.0,France,Debit Card,Website,Delivered,367.24,2024-07,3,2024
ORD101060,UNKNOWN,2024-04-10,Beauty,Lip Balm Set,812.17,1.0,Germany,Debit Card,Mobile App,Cancelled,812.17,2024-04,2,2024
ORD102273,CUST212,2024-05-24,Toys,Building Blocks Set,1864.71,2.0,India,Upi,Mobile App,Delivered,3729.42,2024-05,2,2024
ORD103903,CUST594,2024-09-10,Fashion,Sunglasses,1753.54,2.0,India,Credit Card,Website,Delivered,3507.08,2024-09,3,2024
ORD103966,CUST1600,2024-02-02,Sports,Yoga Mat,1139.29,1.0,India,Net Banking,Mobile App,Returned,1139.29,2024-02,1,2024
ORD100008,CUST541,2024-03-02,Home & Kitchen,Non-stick Pan Set,2522.31,1.0,United States,Cod,Marketplace,Delivered,2522.31,2024-03,1,2024
ORD105262,CUST1475,2024-09-26,Home & Kitchen,Air Fryer,2852.94,3.0,India,Net Banking,Website,Delivered,8558.82,2024-09,3,2024
ORD101962,CUST1458,2024-04-05,Home & Kitchen,Storage Containers,2169.39,3.0,India,Credit Card,Marketplace,Delivered,6508.17,2024-04,2,2024
ORD102258,CUST182,2024-03-04,Home & Kitchen,Non-stick Pan Set,956.7,2.0,India,Upi,Website,Cancelled,1913.4,2024-03,1,2024
ORD101646,CUST1492,2024-08-28,Home & Kitchen,Non-stick Pan Set,1988.27,2.0,United Kingdom,Upi,Mobile App,Delivered,3976.54,2024-08,3,2024
ORD102217,CUST354,2024-07-10,Electronics,Wireless Earbuds,2642.94,1.0,India,Upi,Website,Delivered,2642.94,2024-07,3,2024
ORD100570,CUST1220,2024-09-08,Books,Cookbook,639.69,4.0,India,Credit Card,Marketplace,Delivered,2558.76,2024-09,3,2024
ORD102319,CUST524,2024-02-10,Home & Kitchen,Air Fryer,3054.51,2.0,United Kingdom,Credit Card,Website,Delivered,6109.02,2024-02,1,2024
ORD100569,CUST1136,2024-06-18,Beauty,Lip Balm Set,812.17,1.0,Germany,Cod,Mobile App,Returned,812.17,2024-06,2,2024
ORD103791,CUST638,2024-04-16,Toys,Board Game,541.7,2.0,India,Credit Card,Marketplace,Delivered,1083.4,2024-04,2,2024
ORD105864,CUST558,2024-04-21,Fashion,Leather Wallet,1247.96,1.0,India,Upi,Website,Delivered,1247.96,2024-04,2,2024
ORD101771,CUST1404,2024-08-08,Electronics,USB-C Cable,3834.6,1.0,United States,Debit Card,Website,Delivered,3834.6,2024-08,3,2024
ORD102979,CUST1579,2024-08-24,Sports,Yoga Mat,1310.15,4.0,United States,Unknown,Mobile App,Delivered,5240.6,2024-08,3,2024
ORD103116,CUST665,2024-09-05,Electronics,USB-C Cable,3519.44,1.0,United States,Net Banking,Marketplace,Delivered,3519.44,2024-09,3,2024
ORD100054,CUST356,2024-04-01,Toys,Building Blocks Set,1863.37,1.0,India,Credit Card,Website,Delivered,1863.37,2024-04,2,2024
ORD101305,CUST606,2024-01-13,Home & Kitchen,Blender,2590.64,3.0,India,Credit Card,Website,Delivered,7771.92,2024-01,1,2024
ORD102250,CUST737,2024-02-04,Sports,Resistance Bands,518.79,1.0,Uae,Upi,Marketplace,Delivered,518.79,2024-02,1,2024
ORD100246,CUST1310,2024-06-19,Books,Kids Picture Book,362.06,1.0,India,Credit Card,Website,Delivered,362.06,2024-06,2,2024
ORD102399,CUST1063,2024-07-24,Fashion,Cotton T-Shirt,1804.72,1.0,United States,Upi,Website,Delivered,1804.72,2024-07,3,2024
ORD100270,CUST1148,2024-04-15,Sports,Cycling Gloves,968.12,1.0,India,Debit Card,Website,Delivered,968.12,2024-04,2,2024
ORD105043,CUST1395,2024-02-12,Books,Kids Picture Book,508.97,2.0,India,Upi,Marketplace,Delivered,1017.94,2024-02,1,2024
ORD104367,CUST544,2024-05-08,Electronics,Power Bank,1301.22,2.0,India,Debit Card,Mobile App,Delivered,2602.44,2024-05,2,2024
ORD105616,CUST871,2024-05-13,Fashion,Running Shoes,708.01,3.0,United Kingdom,Paypal,Website,Delivered,2124.0299999999997,2024-05,2,2024
ORD104316,CUST557,2024-04-12,Sports,Dumbbell Set,1373.83,1.0,United States,Credit Card,Mobile App,Delivered,1373.83,2024-04,2,2024
ORD100756,CUST1136,2024-01-10,Beauty,Sunscreen SPF50,1287.5,4.0,United States,Upi,Mobile App,Delivered,5150.0,2024-01,1,2024
ORD103911,UNKNOWN,2024-03-22,Fashion,Cotton T-Shirt,1516.72,4.0,India,Upi,Website,Delivered,6066.88,2024-03,1,2024
ORD101013,CUST1414,2024-05-19,Sports,Cycling Gloves,504.17,2.0,United Kingdom,Cod,Website,Delivered,1008.34,2024-05,2,2024
ORD103182,CUST1514,2024-08-15,Sports,Water Bottle,1042.86,1.0,India,Upi,Mobile App,Delivered,1042.86,2024-08,3,2024
ORD104002,CUST1557,2024-09-07,Sports,Dumbbell Set,1313.64,1.0,United States,Paypal,Mobile App,Delivered,1313.64,2024-09,3,2024
ORD100995,CUST1204,2024-07-20,Fashion,Running Shoes,316.46,1.0,United Kingdom,Credit Card,Website,Delivered,316.46,2024-07,3,2024
ORD100850,CUST862,2024-07-04,Sports,Cycling Gloves,1144.67,2.0,India,Paypal,Website,Delivered,2289.34,2024-07,3,2024
ORD105397,CUST1480,2024-05-08,Sports,Dumbbell Set,2231.91,2.0,India,Net Banking,Mobile App,Returned,4463.82,2024-05,2,2024
ORD100197,CUST420,2024-01-25,Sports,Cycling Gloves,1944.86,3.0,India,Debit Card,Website,Delivered,5834.58,2024-01,1,2024
ORD102640,CUST1396,2024-07-26,Home & Kitchen,LED Desk Lamp,762.11,1.0,India,Debit Card,Mobile App,Delivered,762.11,2024-07,3,2024
ORD101834,UNKNOWN,2024-09-17,Electronics,Smartwatch,4851.03,1.0,United Kingdom,Paypal,Mobile App,Delivered,4851.03,2024-09,3,2024
ORD101061,CUST672,2024-02-04,Fashion,Sunglasses,2803.08,1.0,United States,Cod,Website,Delivered,2803.08,2024-02,1,2024
ORD102362,CUST308,2024-05-01,Home & Kitchen,Non-stick Pan Set,2293.7,1.0,United States,Debit Card,Marketplace,Delivered,2293.7,2024-05,2,2024
ORD103962,CUST1259,2024-09-28,Toys,Board Game,1872.99,1.0,India,Net Banking,Website,Delivered,1872.99,2024-09,3,2024
ORD105327,CUST1663,2024-02-19,Sports,Resistance Bands,307.35,1.0,United States,Credit Card,Website,Delivered,307.35,2024-02,1,2024
ORD103663,CUST894,2024-02-17,Fashion,Denim Jacket,2360.27,1.0,India,Credit Card,Marketplace,Delivered,2360.27,2024-02,1,2024
ORD105058,CUST582,2024-01-01,Sports,Yoga Mat,2030.79,3.0,India,Debit Card,Mobile App,Returned,6092.37,2024-01,1,2024
ORD100522,CUST339,2024-03-17,Fashion,Leather Wallet,1541.65,1.0,India,Credit Card,Mobile App,Delivered,1541.65,2024-03,1,2024
ORD100708,CUST933,2024-04-20,Fashion,Denim Jacket,246.06,2.0,India,Credit Card,Website,Delivered,492.12,2024-04,2,2024
ORD104873,CUST1777,2024-03-20,Electronics,Phone Case,2491.9,1.0,Germany,Unknown,Website,Delivered,2491.9,2024-03,1,2024
ORD105873,CUST1634,2024-03-10,Sports,Water Bottle,918.3,1.0,India,Debit Card,Website,Returned,918.3,2024-03,1,2024
ORD103785,CUST1594,2024-05-23,Books,Self-Help Guide,691.89,1.0,United States,Credit Card,Marketplace,Delivered,691.89,2024-05,2,2024
ORD105443,CUST1538,2024-02-25,Electronics,Power Bank,2175.87,1.0,India,Upi,Marketplace,Delivered,2175.87,2024-02,1,2024
ORD103082,CUST1514,2024-04-11,Home & Kitchen,Blender,348.98,2.0,India,Upi,Website,Delivered,697.96,2024-04,2,2024
ORD105167,CUST659,2024-08-21,Sports,Cycling Gloves,1477.06,1.0,India,Credit Card,Mobile App,Delivered,1477.06,2024-08,3,2024
ORD104032,UNKNOWN,2024-07-08,Home & Kitchen,Non-stick Pan Set,377.8,2.0,Uae,Upi,Mobile App,Delivered,755.6,2024-07,3,2024
ORD104704,CUST1499,2024-09-14,Home & Kitchen,Non-stick Pan Set,2641.29,1.0,United States,Upi,Website,Delivered,2641.29,2024-09,3,2024
ORD102679,CUST243,2024-03-25,Home & Kitchen,Non-stick Pan Set,3273.37,3.0,India,Credit Card,Mobile App,Cancelled,9820.11,2024-03,1,2024
ORD104320,CUST669,2024-05-25,Home & Kitchen,Non-stick Pan Set,916.46,1.0,United Kingdom,Upi,Mobile App,Delivered,916.46,2024-05,2,2024
ORD101556,CUST159,2024-05-19,Fashion,Sunglasses,1588.38,1.0,United States,Cod,Mobile App,Delivered,1588.38,2024-05,2,2024
ORD100133,CUST1020,2024-07-16,Home & Kitchen,Air Fryer,1646.99,2.0,,Net Banking,Marketplace,Cancelled,3293.98,2024-07,3,2024
ORD101326,CUST573,2024-02-20,Toys,Board Game,1879.26,2.0,United Kingdom,Debit Card,Mobile App,Delivered,3758.52,2024-02,1,2024
ORD105985,CUST1500,2024-04-21,Toys,RC Car,809.8,2.0,United Kingdom,Credit Card,Marketplace,Delivered,1619.6,2024-04,2,2024
ORD103328,CUST382,2024-06-07,Beauty,Face Serum,1427.99,2.0,India,Upi,Website,Cancelled,2855.98,2024-06,2,2024
ORD104049,CUST635,2024-02-07,Electronics,Bluetooth Speaker,2875.37,3.0,India,Cod,Website,Returned,8626.11,2024-02,1,2024
ORD102856,CUST1135,2024-07-02,Electronics,USB-C Cable,4182.65,1.0,United Kingdom,Debit Card,Mobile App,Delivered,4182.65,2024-07,3,2024
ORD102428,CUST229,2024-08-05,Fashion,Denim Jacket,1507.84,1.0,India,Upi,Website,Delivered,1507.84,2024-08,3,2024
ORD101955,CUST115,2024-06-03,Electronics,Phone Case,3691.73,1.0,India,Credit Card,Mobile App,Delivered,3691.73,2024-06,2,2024
ORD104824,CUST519,2024-08-14,Electronics,Wireless Earbuds,4631.59,1.0,India,Upi,Marketplace,Returned,4631.59,2024-08,3,2024
ORD101344,CUST1675,2024-05-16,Books,Self-Help Guide,751.43,2.0,United Kingdom,Cod,Website,Delivered,1502.86,2024-05,2,2024
ORD102661,CUST558,2024-02-24,Books,Self-Help Guide,670.89,1.0,France,Upi,Mobile App,Delivered,670.89,2024-02,1,2024
ORD102320,CUST53,2024-03-26,Electronics,USB-C Cable,589.55,5.0,India,Cod,Website,Delivered,2947.75,2024-03,1,2024
ORD103746,CUST425,2024-09-07,Sports,Yoga Mat,2488.7,1.0,India,Debit Card,Website,Delivered,2488.7,2024-09,3,2024
ORD105836,CUST1745,2024-06-15,Home & Kitchen,Non-stick Pan Set,3006.31,1.0,Germany,Debit Card,Mobile App,Delivered,3006.31,2024-06,2,2024
ORD104862,CUST1423,2024-06-07,Sports,Water Bottle,584.62,1.0,India,Credit Card,Mobile App,Delivered,584.62,2024-06,2,2024
ORD103496,CUST69,2024-05-06,Toys,Puzzle 1000pc,115439.0,1.0,United States,Net Banking,Mobile App,Delivered,115439.0,2024-05,2,2024
ORD104391,CUST470,2024-02-16,Toys,Puzzle 1000pc,1627.67,1.0,India,Upi,Website,Delivered,1627.67,2024-02,1,2024
ORD103674,CUST902,2024-06-04,Sports,Dumbbell Set,1373.83,2.0,Germany,Debit Card,Website,Cancelled,2747.66,2024-06,2,2024
ORD100817,CUST993,2024-08-14,Books,Fiction Bestseller,389.55,4.0,France,Net Banking,Mobile App,Delivered,1558.2,2024-08,3,2024
ORD101283,CUST750,2024-01-13,Books,Cookbook,729.22,2.0,India,Net Banking,Mobile App,Delivered,1458.44,2024-01,1,2024
ORD102688,CUST878,2024-08-15,Toys,Building Blocks Set,846.24,1.0,Germany,Credit Card,Marketplace,Delivered,846.24,2024-08,3,2024
ORD100113,CUST1240,2024-06-11,Fashion,Cotton T-Shirt,2411.09,1.0,India,Upi,Website,Delivered,2411.09,2024-06,2,2024
ORD105079,CUST1009,2024-01-02,Electronics,USB-C Cable,1541.41,1.0,Germany,Credit Card,Website,Delivered,1541.41,2024-01,1,2024
ORD102304,CUST1460,2024-01-31,Home & Kitchen,Non-stick Pan Set,790.66,2.0,India,Net Banking,Website,Delivered,1581.32,2024-01,1,2024
ORD100578,CUST655,2024-04-01,Electronics,Wireless Earbuds,2328.73,1.0,India,Cod,Mobile App,Returned,2328.73,2024-04,2,2024
ORD102736,CUST232,2024-09-13,Electronics,Smartwatch,645.34,2.0,United States,Upi,Website,Delivered,1290.68,2024-09,3,2024
ORD105825,CUST895,2024-07-10,Books,Fiction Bestseller,782.51,3.0,India,Credit Card,Website,Delivered,2347.5299999999997,2024-07,3,2024
ORD101167,CUST1067,2024-01-30,Fashion,Running Shoes,420.05,1.0,India,Net Banking,Website,Delivered,420.05,2024-01,1,2024
ORD101148,CUST1079,2024-01-03,Home & Kitchen,Storage Containers,2007.81,2.0,Germany,Upi,Website,Delivered,4015.62,2024-01,1,2024
ORD104490,CUST674,2024-02-14,Fashion,Sunglasses,1729.61,1.0,India,Net Banking,Website,Delivered,1729.61,2024-02,1,2024
ORD105074,CUST224,2024-05-15,Electronics,Wireless Earbuds,3154.6,1.0,India,Net Banking,Marketplace,Delivered,3154.6,2024-05,2,2024
ORD102340,CUST139,2024-04-08,Electronics,Smartwatch,1155.81,1.0,United States,Upi,Website,Delivered,1155.81,2024-04,2,2024
ORD100323,CUST917,2024-06-27,Fashion,Denim Jacket,218.55,1.0,India,Paypal,Website,Delivered,218.55,2024-06,2,2024
ORD101211,CUST198,2024-06-04,Toys,Puzzle 1000pc,1615.45,1.0,Uae,Upi,Website,Delivered,1615.45,2024-06,2,2024
ORD105633,CUST1726,2024-02-07,Fashion,Running Shoes,2797.17,1.0,India,Debit Card,Mobile App,Delivered,2797.17,2024-02,1,2024
ORD104494,CUST1688,2024-07-22,Sports,Cycling Gloves,2261.25,1.0,India,Credit Card,Mobile App,Delivered,2261.25,2024-07,3,2024
ORD103871,CUST1781,2024-04-19,Beauty,Lip Balm Set,794.41,1.0,United States,Cod,Mobile App,Delivered,794.41,2024-04,2,2024
ORD104709,CUST683,2024-02-22,Sports,Water Bottle,1373.83,1.0,India,Debit Card,Mobile App,Delivered,1373.83,2024-02,1,2024
ORD105722,CUST1684,2024-05-11,Electronics,Power Bank,3794.24,1.0,United States,Paypal,Mobile App,Returned,3794.24,2024-05,2,2024
ORD100740,CUST32,2024-02-14,Books,Self-Help Guide,732.1,1.0,United States,Upi,Website,Delivered,732.1,2024-02,1,2024
ORD104712,CUST1655,2024-04-20,Fashion,Leather Wallet,2396.15,1.0,United States,Net Banking,Website,Delivered,2396.15,2024-04,2,2024
ORD104617,CUST82,2024-06-23,Fashion,Sunglasses,714.43,1.0,India,Cod,Website,Delivered,714.43,2024-06,2,2024
ORD104089,CUST166,2024-03-22,Sports,Yoga Mat,1267.12,1.0,India,Debit Card,Mobile App,Returned,1267.12,2024-03,1,2024
ORD104279,CUST1653,2024-09-13,Fashion,Running Shoes,1594.03,1.0,United Kingdom,Paypal,Website,Delivered,1594.03,2024-09,3,2024
ORD105658,CUST1541,2024-01-16,Electronics,Smartwatch,3890.69,2.0,India,Upi,Website,Delivered,7781.38,2024-01,1,2024
ORD101276,CUST1652,2024-08-26,Toys,RC Car,1406.7,1.0,India,Upi,Website,Delivered,1406.7,2024-08,3,2024
ORD103503,CUST1631,2024-06-10,Sports,Resistance Bands,1800.32,2.0,United States,Upi,Marketplace,Delivered,3600.64,2024-06,2,2024
ORD100595,CUST940,2024-04-26,Home & Kitchen,Storage Containers,1321.47,1.0,India,Credit Card,Website,Delivered,1321.47,2024-04,2,2024
ORD104883,CUST1237,2024-03-03,Books,Self-Help Guide,295.68,1.0,India,Debit Card,Website,Cancelled,295.68,2024-03,1,2024
ORD104200,CUST1294,2024-04-12,Fashion,Running Shoes,2824.87,2.0,India,Credit Card,Website,Returned,5649.74,2024-04,2,2024
ORD101542,CUST910,2024-03-07,Sports,Cycling Gloves,395.73,1.0,United States,Net Banking,Marketplace,Delivered,395.73,2024-03,1,2024
ORD100379,CUST1370,2024-05-23,Sports,Water Bottle,330.32,2.0,India,Upi,Marketplace,Cancelled,660.64,2024-05,2,2024
ORD105526,CUST1166,2024-06-19,Fashion,Cotton T-Shirt,1770.4,1.0,United Kingdom,Upi,Mobile App,Returned,1770.4,2024-06,2,2024
ORD105543,CUST414,2024-09-19,Beauty,Hair Dryer,253.53,2.0,Germany,Cod,Marketplace,Delivered,507.06,2024-09,3,2024
ORD100536,CUST139,2024-01-26,Fashion,Denim Jacket,2102.23,2.0,India,Credit Card,Mobile App,Delivered,4204.46,2024-01,1,2024
ORD101665,CUST1600,2024-09-15,Books,Self-Help Guide,312.96,1.0,India,Paypal,Marketplace,Cancelled,312.96,2024-09,3,2024
ORD105393,CUST163,2024-03-24,Electronics,USB-C Cable,1058.32,2.0,France,Paypal,Website,Returned,2116.64,2024-03,1,2024
ORD102104,CUST655,2024-04-02,Sports,Cycling Gloves,634.52,4.0,India,Credit Card,Marketplace,Delivered,2538.08,2024-04,2,2024
ORD102929,CUST1182,2024-01-16,Toys,Board Game,825.86,1.0,India,Paypal,Mobile App,Delivered,825.86,2024-01,1,2024
ORD105542,UNKNOWN,2024-01-02,Electronics,Power Bank,844.78,1.0,India,Debit Card,Website,Delivered,844.78,2024-01,1,2024
ORD101743,CUST62,2024-04-25,Beauty,Hair Dryer,791.66,1.0,Germany,Debit Card,Marketplace,Delivered,791.66,2024-04,2,2024
ORD102283,CUST708,2024-02-17,Fashion,Denim Jacket,2389.11,1.0,India,Credit Card,Marketplace,Cancelled,2389.11,2024-02,1,2024
ORD104110,CUST294,2024-07-12,Beauty,Makeup Brush Kit,659.04,2.0,India,Upi,Marketplace,Cancelled,1318.08,2024-07,3,2024
ORD103461,CUST918,2024-07-27,Electronics,Wireless Earbuds,2143.32,1.0,United States,Upi,Marketplace,Delivered,2143.32,2024-07,3,2024
ORD102957,CUST668,2024-06-15,Electronics,Smartwatch,3077.44,2.0,United States,Credit Card,Marketplace,Delivered,6154.88,2024-06,2,2024
ORD100700,CUST1368,2024-06-16,Home & Kitchen,Blender,1999.35,1.0,India,Debit Card,Mobile App,Delivered,1999.35,2024-06,2,2024
ORD100852,CUST1608,2024-01-07,Fashion,Sunglasses,450.18,1.0,United Kingdom,Debit Card,Mobile App,Delivered,450.18,2024-01,1,2024
ORD104040,CUST340,2024-03-17,Books,Kids Picture Book,329.15,2.0,United Kingdom,Cod,Marketplace,Delivered,658.3,2024-03,1,2024
ORD100448,CUST51,2024-02-05,Home & Kitchen,LED Desk Lamp,2384.98,2.0,India,Credit Card,Website,Delivered,4769.96,2024-02,1,2024
ORD105861,CUST1564,2024-06-12,Beauty,Lip Balm Set,977.36,2.0,India,Upi,Marketplace,Delivered,1954.72,2024-06,2,2024
ORD102849,CUST847,2024-06-06,Sports,Resistance Bands,1847.01,1.0,Uae,Upi,Marketplace,Delivered,1847.01,2024-06,2,2024
ORD105267,CUST452,2024-01-04,Sports,Dumbbell Set,361.6,1.0,Uae,Debit Card,Mobile App,Delivered,361.6,2024-01,1,2024
ORD100327,CUST1034,2024-05-08,Electronics,Wireless Earbuds,2764.05,2.0,India,Upi,Website,Delivered,5528.1,2024-05,2,2024
ORD105355,CUST945,2024-03-01,Electronics,Bluetooth Speaker,2017.89,1.0,India,Credit Card,Marketplace,Delivered,2017.89,2024-03,1,2024
ORD103117,CUST1054,2024-06-23,Electronics,USB-C Cable,2124.63,1.0,United States,Credit Card,Website,Delivered,2124.63,2024-06,2,2024
ORD100859,CUST1002,2024-07-30,Fashion,Denim Jacket,2146.79,1.0,India,Debit Card,Marketplace,Delivered,2146.79,2024-07,3,2024
ORD103910,CUST197,2024-02-12,Fashion,Denim Jacket,2345.04,2.0,India,Cod,Mobile App,Delivered,4690.08,2024-02,1,2024
ORD100062,CUST1304,2024-07-27,Electronics,USB-C Cable,2692.44,2.0,India,Upi,Marketplace,Delivered,5384.88,2024-07,3,2024
ORD100709,CUST1370,2024-01-07,Home & Kitchen,Storage Containers,1894.94,2.0,United Kingdom,Credit Card,Website,Returned,3789.88,2024-01,1,2024
ORD102903,CUST1708,2024-08-13,Home & Kitchen,Blender,2128.33,1.0,India,Credit Card,Mobile App,Delivered,2128.33,2024-08,3,2024
ORD105805,CUST52,2024-07-18,Sports,Cycling Gloves,1373.83,1.0,Uae,Credit Card,Marketplace,Delivered,1373.83,2024-07,3,2024
ORD102425,UNKNOWN,2024-04-18,Electronics,Smartwatch,2255.26,1.0,India,Debit Card,Mobile App,Delivered,2255.26,2024-04,2,2024
ORD103640,CUST1619,2024-04-18,Beauty,Sunscreen SPF50,990.14,2.0,Germany,Upi,Marketplace,Delivered,1980.28,2024-04,2,2024
ORD100312,CUST232,2024-07-09,Sports,Dumbbell Set,927.97,2.0,France,Cod,Marketplace,Delivered,1855.94,2024-07,3,2024
ORD102890,CUST1341,2024-02-11,Beauty,Sunscreen SPF50,719.63,2.0,United Kingdom,Paypal,Marketplace,Delivered,1439.26,2024-02,1,2024
ORD101203,UNKNOWN,2024-02-06,Electronics,USB-C Cable,1357.14,1.0,Germany,Debit Card,Website,Delivered,1357.14,2024-02,1,2024
ORD100926,CUST86,2024-05-09,Fashion,Running Shoes,1941.48,3.0,Uae,Cod,Marketplace,Delivered,5824.4400000000005,2024-05,2,2024
ORD102145,CUST1231,2024-05-29,Home & Kitchen,Storage Containers,622.72,1.0,India,Upi,Mobile App,Delivered,622.72,2024-05,2,2024
ORD101397,CUST1317,2024-01-09,Home & Kitchen,Blender,2994.97,1.0,India,Paypal,Mobile App,Delivered,2994.97,2024-01,1,2024
ORD100670,CUST1584,2024-03-20,Home & Kitchen,LED Desk Lamp,940.12,2.0,Germany,Paypal,Mobile App,Delivered,1880.24,2024-03,1,2024
ORD102422,CUST776,2024-09-05,Sports,Yoga Mat,436.74,1.0,India,Credit Card,Mobile App,Returned,436.74,2024-09,3,2024
ORD100546,CUST1220,2024-06-23,Beauty,Hair Dryer,1310.1,1.0,India,Paypal,Website,Delivered,1310.1,2024-06,2,2024
ORD104791,CUST1075,2024-02-17,Sports,Cycling Gloves,674.89,1.0,Germany,Upi,Marketplace,Delivered,674.89,2024-02,1,2024
ORD103078,CUST1764,2024-09-11,Sports,Cycling Gloves,807.8,4.0,India,Unknown,Mobile App,Delivered,3231.2,2024-09,3,2024
ORD105010,CUST951,2024-05-25,Fashion,Sunglasses,1164.19,1.0,Uae,Net Banking,Website,Delivered,1164.19,2024-05,2,2024
ORD102852,CUST1705,2024-08-04,Sports,Resistance Bands,2302.52,1.0,France,Credit Card,Mobile App,Delivered,2302.52,2024-08,3,2024
ORD104176,CUST1337,2024-08-28,Sports,Water Bottle,327.92,1.0,Germany,Upi,Marketplace,Returned,327.92,2024-08,3,2024
ORD100056,CUST1234,2024-06-27,Fashion,Cotton T-Shirt,1465.21,1.0,India,Upi,Website,Delivered,1465.21,2024-06,2,2024
ORD105640,CUST494,2024-05-09,Sports,Cycling Gloves,1599.0,4.0,United Kingdom,Upi,Mobile App,Cancelled,6396.0,2024-05,2,2024
ORD100051,CUST554,2024-06-05,Electronics,Power Bank,2728.41,1.0,India,Debit Card,Website,Delivered,2728.41,2024-06,2,2024
ORD100797,CUST665,2024-05-22,Beauty,Face Serum,1103.02,4.0,Uae,Credit Card,Website,Returned,4412.08,2024-05,2,2024
ORD105567,CUST863,2024-09-25,Books,Fiction Bestseller,273.15,1.0,Germany,Upi,Marketplace,Delivered,273.15,2024-09,3,2024
ORD103169,CUST858,2024-03-11,Fashion,Cotton T-Shirt,823.09,1.0,United States,Debit Card,Mobile App,Delivered,823.09,2024-03,1,2024
ORD102248,CUST1069,2024-06-12,Electronics,USB-C Cable,3660.9,1.0,India,Paypal,Website,Delivered,3660.9,2024-06,2,2024
ORD105105,CUST1313,2024-03-20,Electronics,Bluetooth Speaker,3239.25,1.0,United Kingdom,Cod,Website,Delivered,3239.25,2024-03,1,2024
ORD103783,CUST732,2024-04-03,Home & Kitchen,Blender,715.85,1.0,India,Credit Card,Mobile App,Delivered,715.85,2024-04,2,2024
